x,y,z,yaw
0.0,19.2,0.0,1.5707963267948966
0.0,19.28,0.0,1.5707963267948966
0.0,19.36,0.0,1.5707963267948966
0.0,19.44,0.0,1.5707963267948966
0.0,19.52,0.0,1.5707963267948966
0.0,19.599999999999998,0.0,1.5707963267948966
0.0,19.68,0.0,1.5707963267948966
0.0,19.76,0.0,1.5707963267948966
0.0,19.84,0.0,1.5707963267948966
0.0,19.919999999999998,0.0,1.5707963267948966
0.0,20.0,0.0,1.5707963267948966
0.0,20.08,0.0,1.5707963267948966
0.0,20.16,0.0,1.5707963267948966
0.0,20.240000000000002,0.0,1.5707963267948966
0.0,20.32,0.0,1.5707963267948966
0.0,20.4,0.0,1.5707963267948966
0.0,20.48,0.0,1.5707963267948966
0.0,20.560000000000002,0.0,1.5707963267948966
0.0,20.64,0.0,1.5707963267948966
0.0,20.72,0.0,1.5707963267948966
0.0,20.8,0.0,1.5707963267948966
0.0,20.88,0.0,1.5707963267948966
0.0,20.96,0.0,1.5707963267948966
0.0,21.040000000000003,0.0,1.5707963267948966
0.0,21.119999999999997,0.0,1.5707963267948966
0.0,21.2,0.0,1.5707963267948966
0.0,21.28,0.0,1.5707963267948966
0.0,21.36,0.0,1.5707963267948966
0.0,21.439999999999998,0.0,1.5707963267948966
0.0,21.52,0.0,1.5707963267948966
0.0,21.6,0.0,1.5707963267948966
0.0,21.68,0.0,1.5707963267948966
0.0,21.76,0.0,1.5707963267948966
0.0,21.84,0.0,1.5707963267948966
0.0,21.919999999999998,0.0,1.5707963267948966
0.0,22.0,0.0,1.5707963267948966
0.0,22.08,0.0,1.5707963267948966
0.0,22.16,0.0,1.5707963267948966
0.0,22.24,0.0,1.5707963267948966
0.0,22.32,0.0,1.5707963267948966
0.0,22.4,0.0,1.5707963267948966
0.0,22.48,0.0,1.5707963267948966
0.0,22.56,0.0,1.5707963267948966
0.0,22.64,0.0,1.5707963267948966
0.0,22.72,0.0,1.5707963267948966
0.0,22.8,0.0,1.5707963267948966
0.0,22.88,0.0,1.5707963267948966
0.0,22.96,0.0,1.5707963267948966
0.0,23.04,0.0,1.5707963267948966
0.0,23.12,0.0,1.5707963267948966
0.0,23.2,0.0,1.5707963267948966
0.0,23.28,0.0,1.5707963267948966
0.0,23.36,0.0,1.5707963267948966
0.0,23.44,0.0,1.5707963267948966
0.0,23.52,0.0,1.5707963267948966
0.0,23.6,0.0,1.5707963267948966
0.0,23.68,0.0,1.5707963267948966
0.0,23.76,0.0,1.5707963267948966
0.0,23.84,0.0,1.5707963267948966
0.0,23.92,0.0,1.5707963267948966
0.0,24.0,0.0,1.5707963267948966
0.0,24.08,0.0,1.5707963267948966
0.0,24.16,0.0,1.5707963267948966
0.0,24.240000000000002,0.0,1.5707963267948966
0.0,24.32,0.0,1.5707963267948966
0.0,24.4,0.0,1.5707963267948966
0.0,24.48,0.0,1.5707963267948966
0.0,24.56,0.0,1.5707963267948966
0.0,24.64,0.0,1.5707963267948966
0.0,24.72,0.0,1.5707963267948966
0.0,24.8,0.0,1.5707963267948966
0.0,24.88,0.0,1.5707963267948966
0.0,24.96,0.0,1.5707963267948966
0.0,25.04,0.0,1.5707963267948966
0.0,25.12,0.0,1.5707963267948966
0.0,25.2,0.0,1.5707963267948966
0.0,25.28,0.0,1.5707963267948966
0.0,25.36,0.0,1.5707963267948966
0.0,25.44,0.0,1.5707963267948966
0.0,25.52,0.0,1.5707963267948966
0.0,25.6,0.0,1.5707963267948966
0.0,25.68,0.0,1.5707963267948966
0.0,25.76,0.0,1.5707963267948966
0.0,25.84,0.0,1.5707963267948966
0.0,25.92,0.0,1.5707963267948966
0.0,26.0,0.0,1.5707963267948966
0.0,26.08,0.0,1.5707963267948966
0.0,26.16,0.0,1.5707963267948966
0.0,26.240000000000002,0.0,1.5707963267948966
0.0,26.32,0.0,1.5707963267948966
0.0,26.4,0.0,1.5707963267948966
0.0,26.48,0.0,1.5707963267948966
0.0,26.560000000000002,0.0,1.5707963267948966
0.0,26.64,0.0,1.5707963267948966
0.0,26.72,0.0,1.5707963267948966
0.0,26.8,0.0,1.5707963267948966
0.0,26.88,0.0,1.5707963267948966
0.0,26.96,0.0,1.5707963267948966
0.0,27.04,0.0,1.5707963267948966
0.0,27.12,0.0,1.5707963267948966
0.0,27.2,0.0,1.5707963267948966
0.0,27.28,0.0,1.5707963267948966
0.0,27.36,0.0,1.5707963267948966
0.0,27.44,0.0,1.5707963267948966
0.0,27.52,0.0,1.5707963267948966
0.0,27.6,0.0,1.5707963267948966
0.0,27.68,0.0,1.5707963267948966
0.0,27.76,0.0,1.5707963267948966
0.0,27.84,0.0,1.5707963267948966
0.0,27.92,0.0,1.5707963267948966
0.0,28.0,0.0,1.5707963267948966
0.0,28.08,0.0,1.5707963267948966
0.0,28.16,0.0,1.5707963267948966
0.0,28.240000000000002,0.0,1.5707963267948966
0.0,28.32,0.0,1.5707963267948966
0.0,28.4,0.0,1.5707963267948966
0.0,28.48,0.0,1.5707963267948966
0.0,28.560000000000002,0.0,1.5707963267948966
0.0,28.64,0.0,1.5707963267948966
0.0,28.72,0.0,1.5707963267948966
0.0,28.8,0.0,1.5707963267948966
0.0,28.880000000000003,0.0,1.5707963267948966
